rank,title,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales
6254,r.u.s.e.,PC,2010.0,Strategy,ubisoft,0.04,0.19,0.0,0.05,0.28
6255,mobile suit gundam side story i: senritsu no blue,SAT,1996.0,Shooter,namco bandai games,0.0,0.0,0.28,0.0,0.28
6256,armored core: project phantasma,PS,1997.0,Simulation,from software,0.06,0.04,0.15,0.02,0.28
6257,donkey kong gb: dinky kong & dixie kong,GB,2000.0,Platform,nintendo,0.0,0.0,0.28,0.0,0.28
6258,kobitodzukan: kobito kansatsu set,3DS,2012.0,Misc,nippon columbia,0.0,0.0,0.28,0.0,0.28
6259,excitebots: trick racing,Wii,2009.0,Racing,nintendo,0.26,0.0,0.0,0.02,0.28
6260,pro evolution soccer 2013,PSP,2012.0,Sports,konami digital entertainment,0.0,0.07,0.18,0.03,0.28
6261,deadpool,PS4,2015.0,Action,activision,0.13,0.1,0.0,0.05,0.28
6262,nichibutsu arcade classics,SNES,1995.0,Misc,nichibutsu,0.0,0.0,0.28,0.0,0.28
6263,kenka bancho: badass rumble,PSP,2008.0,Action,spike,0.06,0.0,0.2,0.01,0.27
6264,cabela's trophy bucks,PS2,2007.0,Sports,activision value,0.13,0.11,0.0,0.04,0.27
6265,moero! nekketsu rhythm damashii: osu! tatakae! ouendan! 2,DS,2007.0,Misc,nintendo,0.0,0.0,0.27,0.0,0.27
6266,q-ball: billiards master,PS2,2000.0,Sports,take-two interactive,0.13,0.1,0.0,0.04,0.27
6267,mr. do!,2600,1982.0,Action,coleco,0.26,0.02,0.0,0.0,0.27
6268,how to train your dragon 2,Wii,2014.0,Adventure,little orbit,0.05,0.2,0.0,0.02,0.27
6269,boogie,DS,2007.0,Misc,electronic arts,0.25,0.0,0.0,0.02,0.27
6270,tao feng: fist of the lotus,XB,2003.0,Fighting,microsoft game studios,0.21,0.06,0.0,0.01,0.27
6271,rapala pro bass fishing 2010,PS3,2010.0,Sports,activision,0.18,0.06,0.0,0.03,0.27
6272,shin nippon pro wrestling: toukon retsuden 2,PS,1996.0,Fighting,tomy corporation,0.0,0.0,0.26,0.02,0.27
6273,dragon ball z: budokai 2,GC,2004.0,Fighting,atari,0.21,0.06,0.0,0.01,0.27
6274,the legend of zelda: the minish cap(weekly jp sales),GBA,2007.0,Action,unknown,0.0,0.0,0.27,0.01,0.27
6275,motocross maniacs advance,GBA,2002.0,Racing,konami digital entertainment,0.2,0.07,0.0,0.0,0.27
6276,resident evil 2: dual shock edition,PS,1998.0,Action,capcom,0.0,0.0,0.26,0.02,0.27
6277,dynasty warriors,PS,1997.0,Action,tecmo koei,0.09,0.06,0.11,0.02,0.27
6278,m&m's blast!,GBA,2001.0,Puzzle,unknown,0.2,0.07,0.0,0.0,0.27
6279,zumba fitness: world party,Wii,2013.0,Misc,majesco entertainment,0.14,0.11,0.0,0.03,0.27
6280,need for speed: most wanted,DS,2005.0,Racing,electronic arts,0.24,0.01,0.0,0.02,0.27
6281,final fantasy x international,PS2,2004.0,Role-Playing,square enix,0.0,0.0,0.27,0.0,0.27
6282,tiny toon adventures: plucky's big adventure,PS,2001.0,Action,conspiracy entertainment,0.15,0.1,0.0,0.02,0.27
6283,nhl hitz 20-02,XB,2001.0,Sports,midway games,0.2,0.06,0.0,0.01,0.27
6284,iron man 2,X360,2010.0,Action,sega,0.15,0.1,0.0,0.03,0.27
6285,indy 500,2600,2007.0,Racing,atari,0.26,0.01,0.0,0.0,0.27
6286,littlest pet shop: beach friends,DS,2009.0,Simulation,electronic arts,0.25,0.0,0.0,0.02,0.27
6287,trivial pursuit,PS2,2009.0,Misc,electronic arts,0.09,0.01,0.0,0.17,0.27
6288,suikoden tierkreis,DS,2008.0,Role-Playing,konami digital entertainment,0.09,0.01,0.15,0.01,0.27
6289,evil dead: hail to the king,PS,2000.0,Adventure,thq,0.15,0.1,0.0,0.02,0.27
6290,dragon ball gt: final bout,PS,1997.0,Fighting,namco bandai games,0.02,0.02,0.22,0.02,0.27
6291,burstrick: wake boarding!!,PS,2000.0,Sports,natsume,0.15,0.1,0.0,0.02,0.27
6292,dave mirra freestyle bmx: maximum remix,PS,2001.0,Sports,acclaim entertainment,0.15,0.1,0.0,0.02,0.27
6293,divinity: original sin,PS4,2015.0,Role-Playing,focus home interactive,0.09,0.12,0.02,0.04,0.27
6294,r.u.s.e.,X360,2010.0,Strategy,ubisoft,0.12,0.12,0.0,0.03,0.27
6295,hatsune miku: project diva f,PS3,2013.0,Misc,sega,0.08,0.0,0.19,0.01,0.27
6296,resident evil: deadly silence,DS,2006.0,Action,capcom,0.12,0.03,0.11,0.01,0.27
6297,pac-pix,DS,2005.0,Puzzle,namco bandai games,0.16,0.0,0.1,0.01,0.27
6298,beamrider,2600,1984.0,Racing,activision,0.26,0.01,0.0,0.0,0.27
6299,eyepet,PSP,2010.0,Simulation,sony computer entertainment,0.02,0.17,0.0,0.09,0.27
6300,the evil within,PC,2014.0,Action,bethesda softworks,0.09,0.16,0.0,0.02,0.27
6301,athens 2004,PS2,2004.0,Sports,sony computer entertainment,0.13,0.1,0.0,0.03,0.27
6302,gunship,PS,1996.0,Simulation,microprose,0.15,0.1,0.0,0.02,0.27
6303,jikkyou powerful pro yakyuu portable 4,PSP,2009.0,Sports,konami digital entertainment,0.0,0.0,0.27,0.0,0.27
6304,sd gundam g generation portable,PSP,2006.0,Strategy,namco bandai games,0.0,0.0,0.27,0.0,0.27
6305,sydney 2000,PS,2000.0,Sports,eidos interactive,0.15,0.1,0.0,0.02,0.27
6306,pro race driver,PS2,2002.0,Racing,codemasters,0.13,0.1,0.0,0.03,0.27
6307,baten kaitos: eternal wings and the lost ocean,GC,2003.0,Role-Playing,nintendo,0.21,0.05,0.0,0.01,0.27
6308,bishoujo senshi sailormoon r,SNES,1993.0,Fighting,namco bandai games,0.0,0.0,0.27,0.0,0.27
6309,the club,X360,2008.0,Shooter,sega,0.15,0.1,0.0,0.02,0.27
6310,slam dunk: yonkyo taiketsu!!,SNES,1994.0,Sports,namco bandai games,0.0,0.0,0.27,0.0,0.27
6311,rhythm thief & the emperor's treasure,3DS,2012.0,Misc,sega,0.07,0.07,0.12,0.01,0.27
6312,rocky: legends,PS2,2004.0,Action,ubisoft,0.13,0.1,0.0,0.03,0.27
6313,nicktoons: racing,GBA,2002.0,Racing,infogrames,0.19,0.07,0.0,0.0,0.27
6314,motionsports: adrenaline,X360,2011.0,Sports,ubisoft,0.14,0.1,0.0,0.03,0.27
6315,tiger woods pga tour 07,PSP,2006.0,Sports,electronic arts,0.2,0.04,0.0,0.04,0.27
6316,gun,X360,2007.0,Shooter,activision,0.24,0.01,0.0,0.02,0.27
6317,nhl 07,X360,2006.0,Sports,electronic arts,0.25,0.01,0.0,0.02,0.27
6318,flag capture,2600,2007.0,Action,atari,0.25,0.02,0.0,0.0,0.27
6319,bridge,2600,1980.0,Misc,activision,0.25,0.02,0.0,0.0,0.27
6320,g-force,PS2,2009.0,Action,disney interactive studios,0.12,0.01,0.0,0.14,0.27
6321,lego harry potter: years 5-7,PSP,2007.0,Action,warner bros. interactive entertainment,0.1,0.11,0.0,0.06,0.27
6322,the adventures of tintin: the game,PS3,2011.0,Action,ubisoft,0.06,0.16,0.0,0.05,0.27
6323,rallisport challenge 2,XB,2004.0,Racing,microsoft game studios,0.18,0.08,0.0,0.01,0.27
6324,fushigi no dungeon: fuurai no shiren gb: tsukikagemura no kaibutsu,GB,1996.0,Role-Playing,chunsoft,0.0,0.0,0.27,0.0,0.27
6325,wave rally,PS2,2001.0,Racing,eidos interactive,0.13,0.1,0.0,0.03,0.27
6326,over the hedge,GBA,2006.0,Platform,activision,0.19,0.07,0.0,0.0,0.27
6327,disgaea 5: alliance of vengeance,PS4,2015.0,Role-Playing,nippon ichi software,0.1,0.08,0.06,0.04,0.27
6328,disney's chicken little,GC,2005.0,Platform,disney interactive studios,0.21,0.05,0.0,0.01,0.27
6329,battle of giants: mutant insects,DS,2010.0,Strategy,ubisoft,0.09,0.15,0.0,0.03,0.27
6330,ty the tasmanian tiger,GC,2002.0,Platform,electronic arts,0.21,0.05,0.0,0.01,0.27
6331,sengoku basara 4,PS3,2014.0,Action,capcom,0.0,0.0,0.27,0.0,0.27
6332,yu-gi-oh! the sacred cards (jp weekly sales),GBA,2002.0,Role-Playing,konami digital entertainment,0.0,0.0,0.26,0.01,0.27
6333,wwe road to wrestlemania x8,GBA,2002.0,Fighting,thq,0.19,0.07,0.0,0.0,0.27
6334,medarot 3: kabuto / kuwagata version,GB,2000.0,Role-Playing,imagineer,0.0,0.0,0.27,0.0,0.27
6335,fullmetal alchemist 2: curse of the crimson elixir,PS2,2004.0,Role-Playing,square enix,0.13,0.1,0.0,0.03,0.27
6336,sherlock holmes: crimes & punishments,PS4,2014.0,Adventure,focus home interactive,0.08,0.14,0.0,0.05,0.27
6337,nascar 06: total team control,XB,2005.0,Racing,electronic arts,0.2,0.06,0.0,0.01,0.27
6338,bratz: the movie,Wii,2007.0,Simulation,thq,0.24,0.01,0.0,0.02,0.27
6339,bloodrayne 2,PS2,2004.0,Shooter,thq,0.13,0.1,0.0,0.03,0.27
6340,spider-man: web of shadows,PS3,2008.0,Action,activision,0.2,0.04,0.0,0.03,0.27
6341,nhl 2002,XB,2001.0,Sports,electronic arts,0.2,0.06,0.0,0.01,0.27
6342,reader rabbit kindergarten,DS,2008.0,Misc,nordic games,0.25,0.0,0.0,0.02,0.27
6343,tropico 4,PC,2011.0,Strategy,kalypso media,0.1,0.13,0.0,0.04,0.27
6344,nba in the zone '98,N64,1997.0,Sports,konami digital entertainment,0.25,0.02,0.0,0.0,0.27
6345,jikkyou powerful pro yakyuu 5,N64,1998.0,Sports,konami digital entertainment,0.0,0.0,0.27,0.0,0.27
6346,nba jam 99,N64,1998.0,Sports,acclaim entertainment,0.25,0.02,0.0,0.0,0.27
6347,shadow man,N64,1999.0,Action,acclaim entertainment,0.18,0.08,0.0,0.01,0.27
6348,command & conquer,N64,1999.0,Strategy,nintendo,0.22,0.05,0.0,0.0,0.27
6349,call of juarez: the cartel,X360,2011.0,Shooter,ubisoft,0.14,0.11,0.0,0.03,0.27
6350,shadow of rome,PS2,2005.0,Action,capcom,0.13,0.1,0.0,0.03,0.27
6351,tohoku daigaku karei igaku kenkyuusho - kawashima ryuuta kyouju kanshuu - mono sugoku nou o kitaeru 5-funkan no oni training,3DS,2012.0,Action,nintendo,0.0,0.0,0.27,0.0,0.27
6352,tales of eternia,PSP,2005.0,Role-Playing,ubisoft,0.0,0.01,0.25,0.01,0.27
6353,harry potter and the order of the phoenix,PS2,2007.0,Action,electronic arts,0.13,0.1,0.0,0.03,0.27
6354,ben 10 triple pack,DS,2011.0,Misc,d3publisher,0.13,0.12,0.0,0.03,0.27
6355,need for speed rivals,PC,2013.0,Racing,electronic arts,0.04,0.19,0.0,0.04,0.27
6356,stuntman: ignition,PS2,2007.0,Racing,thq,0.13,0.1,0.0,0.03,0.27
6357,fantastic 4,XB,2005.0,Action,activision,0.2,0.06,0.0,0.01,0.27
6358,mat hoffman's pro bmx,GBA,2001.0,Sports,activision,0.19,0.07,0.0,0.0,0.27
6359,motogp,PS2,2000.0,Racing,namco bandai games,0.06,0.05,0.14,0.02,0.27
6360,the penguins of madagascar,DS,2010.0,Action,thq,0.13,0.12,0.0,0.02,0.27
6361,summer athletics: the ultimate challenge (us sales),Wii,2008.0,Sports,dtp entertainment,0.23,0.04,0.0,0.0,0.27
6362,rock revolution,X360,2008.0,Misc,konami digital entertainment,0.25,0.0,0.0,0.02,0.27
6363,etrian odyssey ii: heroes of lagaard,DS,2008.0,Role-Playing,atlus,0.1,0.0,0.16,0.01,0.27
6364,lego the hobbit,XOne,2014.0,Action,warner bros. interactive entertainment,0.13,0.12,0.0,0.02,0.27
6365,jikkyou powerful pro yakyuu 2,SNES,1995.0,Sports,konami digital entertainment,0.0,0.0,0.27,0.0,0.27
6366,the incredible hulk,PS3,2008.0,Action,sega,0.22,0.03,0.0,0.03,0.27
6367,resident evil: revelations,X360,2013.0,Action,capcom,0.12,0.11,0.02,0.02,0.27
6368,major league baseball 2k10,Wii,2010.0,Sports,take-two interactive,0.25,0.0,0.0,0.02,0.27
6369,nascar 2011: the game,PS3,2011.0,Racing,activision,0.25,0.0,0.0,0.02,0.27
6370,thoroughbred breeder ii,SNES,1994.0,Simulation,hect,0.0,0.0,0.27,0.0,0.27
6371,shin megami tensei: devil survivor,DS,2009.0,Role-Playing,atlus,0.14,0.0,0.12,0.01,0.27
6372,magical vacation,GBA,2001.0,Role-Playing,nintendo,0.0,0.0,0.26,0.01,0.27
6373,xgiii: extreme g racing,PS2,2001.0,Racing,acclaim entertainment,0.13,0.1,0.0,0.03,0.27
6374,nba live 2004,GC,2003.0,Sports,electronic arts,0.21,0.05,0.0,0.01,0.27
6375,dragon ball: xenoverse,X360,2015.0,Fighting,namco bandai games,0.16,0.08,0.0,0.02,0.27
6376,nascar thunder 2003,XB,2002.0,Racing,electronic arts,0.2,0.06,0.0,0.01,0.27
6377,section 8,X360,2009.0,Shooter,southpeak games,0.15,0.09,0.0,0.03,0.27
6378,superbike 2000,PS,1999.0,Racing,electronic arts,0.15,0.1,0.0,0.02,0.27
6379,america's test kitchen: let's get cooking,DS,2010.0,Simulation,nintendo,0.25,0.0,0.0,0.02,0.27
6380,final fantasy xi: ultimate collection,X360,2009.0,Role-Playing,square enix,0.25,0.0,0.0,0.02,0.27
6381,fire emblem: shin monshou no nazo hikari to kage no eiyuu,DS,2010.0,Strategy,nintendo,0.0,0.0,0.27,0.0,0.27
6382,f1 2016 (codemasters),PS4,2016.0,Racing,codemasters,0.01,0.21,0.01,0.04,0.27
6383,connect four / perfection / trouble,GBA,2005.0,Misc,zoo digital publishing,0.19,0.07,0.0,0.0,0.27
6384,wipeout 2,X360,2011.0,Misc,activision,0.25,0.0,0.0,0.02,0.27
6385,ratatouille,X360,2007.0,Action,thq,0.23,0.02,0.0,0.02,0.27
6386,the incredible hulk,X360,2008.0,Action,sega,0.22,0.03,0.0,0.02,0.27
6387,dora the explorer: dora saves the crystal kingdom,Wii,2009.0,Misc,take-two interactive,0.24,0.01,0.0,0.02,0.27
6388,alundra 2: a new legend begins,PS,1999.0,Role-Playing,activision,0.15,0.1,0.0,0.02,0.27
6389,reign of fire,PS2,2002.0,Shooter,bam! entertainment,0.13,0.1,0.0,0.03,0.27
6390,scooby-doo! and the spooky swamp,PS2,2010.0,Action,warner bros. interactive entertainment,0.08,0.11,0.0,0.08,0.27
6391,jikkyou powerful pro yakyuu '98 ketteiban,PS,1998.0,Sports,konami digital entertainment,0.0,0.0,0.25,0.02,0.27
6392,ace attorney 6,3DS,2016.0,Adventure,capcom,0.0,0.0,0.27,0.0,0.27
6393,the sims 2: pets,GC,2006.0,Simulation,electronic arts,0.21,0.05,0.0,0.01,0.27
6394,cake mania 2: jill's next adventure!,DS,2008.0,Puzzle,majesco entertainment,0.24,0.0,0.0,0.02,0.27
6395,batman: arkham origins blackgate,3DS,2013.0,Action,warner bros. interactive entertainment,0.16,0.09,0.0,0.02,0.27
6396,the bigs,X360,2007.0,Sports,take-two interactive,0.18,0.08,0.0,0.0,0.27
6397,initial d: special stage,PS2,2003.0,Racing,sega,0.0,0.0,0.27,0.0,0.27
6398,madden nfl 08,DS,2007.0,Sports,electronic arts,0.24,0.0,0.0,0.02,0.27
6399,jurassic park: operation genesis,PS2,2003.0,Simulation,konami digital entertainment,0.13,0.1,0.0,0.03,0.27
6400,family feud: 2010 edition,DS,2009.0,Misc,ubisoft,0.25,0.0,0.0,0.02,0.27
6401,final doom,PS,1995.0,Shooter,gt interactive,0.15,0.1,0.0,0.02,0.27
6402,deadly premonition,X360,2010.0,Action,rising star games,0.18,0.06,0.0,0.02,0.27
6403,rock revolution,PS3,2007.0,Misc,unknown,0.25,0.0,0.0,0.02,0.27
6404,are you smarter than a 5th grader? game time,Wii,2009.0,Puzzle,thq,0.25,0.0,0.0,0.02,0.27
6405,nba shootout 2001,PS,2000.0,Sports,sony computer entertainment,0.15,0.1,0.0,0.02,0.27
6406,knockout kings 2002,XB,2002.0,Sports,electronic arts,0.2,0.06,0.0,0.01,0.27
6407,wipeout 2,DS,2011.0,Misc,activision,0.25,0.0,0.0,0.02,0.27
6408,payday 2,PS4,2015.0,Shooter,505 games,0.09,0.14,0.0,0.04,0.27
6409,ultimate nes remix,3DS,2014.0,Action,unknown,0.15,0.09,0.0,0.02,0.27
6410,megamind: the blue defender,DS,2010.0,Adventure,thq,0.19,0.05,0.0,0.02,0.27
6411,nfl street 3,PSP,2006.0,Sports,electronic arts,0.24,0.0,0.0,0.02,0.27
6412,battle arena toshinden 3,PS,1996.0,Fighting,sony computer entertainment,0.06,0.04,0.14,0.02,0.27
6413,teenage mutant ninja turtles: danger of the ooze,PS3,2014.0,Adventure,activision,0.11,0.11,0.0,0.05,0.27
6414,jade cocoon: story of the tamamayu,PS,1998.0,Role-Playing,crave entertainment,0.15,0.1,0.0,0.02,0.27
6415,super nazo puyo: ruruu no ruu,SNES,1995.0,Puzzle,banpresto,0.0,0.0,0.27,0.0,0.27
6416,cabela's big game hunter 2010,X360,2009.0,Sports,activision value,0.25,0.0,0.0,0.02,0.27
6417,inuyasha: feudal combat,PS2,2005.0,Fighting,namco bandai games,0.13,0.1,0.0,0.03,0.27
6418,duel masters,PS2,2004.0,Strategy,atari,0.13,0.1,0.0,0.03,0.27
6419,ninja gaiden sigma,PSV,2012.0,Action,tecmo koei,0.13,0.06,0.04,0.04,0.27
6420,super collapse! 3,DS,2007.0,Puzzle,mumbo jumbo,0.25,0.0,0.0,0.02,0.27
6421,superman returns,X360,2006.0,Action,electronic arts,0.23,0.02,0.0,0.02,0.27
6422,the dog island,PS2,2007.0,Adventure,ubisoft,0.13,0.1,0.0,0.03,0.27
6423,my virtual tutor: reading adventure kindergarten to first,DS,2009.0,Misc,mentor interactive,0.25,0.0,0.0,0.02,0.27
6424,dynasty warriors next,PSV,2011.0,Action,tecmo koei,0.06,0.07,0.11,0.03,0.27
6425,major league baseball 2k9,Wii,2009.0,Sports,take-two interactive,0.25,0.0,0.0,0.02,0.27
6426,jikkyou powerful pro yakyuu 2010,PS3,2010.0,Sports,konami digital entertainment,0.0,0.0,0.27,0.0,0.27
6427,operation armored liberty,GBA,2003.0,Action,majesco entertainment,0.19,0.07,0.0,0.0,0.27
6428,rory mcilroy pga tour,XOne,2015.0,Action,electronic arts,0.15,0.09,0.0,0.02,0.27
6429,dynasty warriors 7: xtreme legends,PS3,2011.0,Action,tecmo koei,0.04,0.05,0.16,0.02,0.27
6430,summer sports 2: island sports party,Wii,2008.0,Sports,ubisoft,0.24,0.0,0.0,0.02,0.27
6431,imagine: fashion party,Wii,2009.0,Simulation,ubisoft,0.25,0.0,0.0,0.02,0.27
6432,fish tycoon,DS,2007.0,Simulation,majesco entertainment,0.24,0.0,0.0,0.02,0.27
6433,scene it? twilight,Wii,2009.0,Misc,konami digital entertainment,0.16,0.08,0.0,0.02,0.27
6434,and1 streetball,PS2,2006.0,Action,ubisoft,0.13,0.1,0.0,0.03,0.27
6435,don king boxing,Wii,2009.0,Sports,take-two interactive,0.14,0.1,0.0,0.03,0.27
6436,atelier ayesha: the alchemist of dusk,PS3,2012.0,Role-Playing,tecmo koei,0.06,0.04,0.14,0.02,0.27
6437,angry birds trilogy,X360,2012.0,Action,activision,0.18,0.06,0.0,0.02,0.27
6438,dragon ball z: tenkaichi tag team,PSP,2010.0,Fighting,namco bandai games,0.11,0.04,0.09,0.03,0.27
6439,sonic x: game boy advance video volume 1,GBA,2004.0,Misc,unknown,0.19,0.07,0.0,0.0,0.27
6440,espn nba basketball,XB,2003.0,Sports,sega,0.2,0.06,0.0,0.01,0.27
6441,gallop racer 2: one and only road to victory,PS,1997.0,Sports,tecmo koei,0.0,0.0,0.25,0.02,0.27
6442,nba 07,PS3,2006.0,Sports,sony computer entertainment,0.24,0.0,0.01,0.02,0.26
6443,lowrider,PS2,2002.0,Misc,pacific century cyber works,0.11,0.09,0.03,0.03,0.26
6444,reload: target down,Wii,2010.0,Shooter,mastiff,0.25,0.0,0.0,0.02,0.26
6445,all-pro football 2k8,X360,2007.0,Sports,take-two interactive,0.24,0.0,0.0,0.02,0.26
6446,dungeons & dragons: eye of the beholder,GBA,2002.0,Role-Playing,atari,0.19,0.07,0.0,0.0,0.26
6447,the crew,X360,2014.0,Racing,ubisoft,0.06,0.18,0.0,0.02,0.26
6448,"barbie: jet, set & style!",Wii,2011.0,Misc,thq,0.23,0.01,0.0,0.02,0.26
6449,battlestations: midway,X360,2007.0,Strategy,eidos interactive,0.21,0.02,0.0,0.02,0.26
6450,rayman ds,DS,2005.0,Platform,ubisoft,0.21,0.04,0.0,0.02,0.26
6451,gundam breaker,PS3,2013.0,Action,namco bandai games,0.0,0.0,0.26,0.0,0.26
6452,the house of the dead 2,DC,1998.0,Shooter,sega,0.0,0.0,0.26,0.0,0.26
6453,create,Wii,2010.0,Action,electronic arts,0.22,0.03,0.0,0.02,0.26
6454,a.c.e.: another century's episode r,PS3,2010.0,Simulation,namco bandai games,0.0,0.0,0.26,0.0,0.26
6455,littlest pet shop: friends,Wii,2009.0,Simulation,electronic arts,0.22,0.02,0.0,0.02,0.26
6456,rune: viking warlord,PS2,2001.0,Action,take-two interactive,0.13,0.1,0.0,0.03,0.26
6457,panzer dragoon orta,XB,2002.0,Shooter,sega,0.16,0.05,0.04,0.01,0.26
6458,jikkyou powerful pro yakyuu '99 ketteiban,PS,1999.0,Sports,konami digital entertainment,0.0,0.0,0.25,0.02,0.26
6459,dragon age origins: awakening,PS3,2010.0,Role-Playing,spike,0.24,0.0,0.0,0.02,0.26
6460,king's field ii,PS,1996.0,Role-Playing,from software,0.08,0.06,0.11,0.02,0.26
6461,danganronpa 2: goodbye despair,PSV,2014.0,Misc,nippon ichi software,0.13,0.07,0.0,0.06,0.26
6462,aikatsu! 2-nin no my princess,3DS,2013.0,Action,namco bandai games,0.0,0.0,0.26,0.0,0.26
6463,beyblade: metal fusion,DS,2009.0,Role-Playing,hudson soft,0.08,0.03,0.14,0.01,0.26
6464,ncaa gamebreaker,PS,1996.0,Sports,sony computer entertainment,0.15,0.1,0.0,0.02,0.26
6465,petz: horsez 2,PS2,2007.0,Simulation,ubisoft,0.13,0.1,0.0,0.03,0.26
6466,nppl: championship paintball 2009,PS2,2008.0,Shooter,activision value,0.13,0.1,0.0,0.03,0.26
6467,skylanders: superchargers,Wii,2015.0,Action,activision,0.05,0.19,0.0,0.02,0.26
6468,zoo tycoon 2: ultimate collection,PC,2008.0,Strategy,microsoft game studios,0.04,0.18,0.0,0.04,0.26
6469,tomba!,PS,1997.0,Platform,sony computer entertainment,0.15,0.1,0.0,0.02,0.26
6470,love plus,DS,2009.0,Simulation,konami digital entertainment,0.0,0.0,0.26,0.0,0.26
6471,tales of innocence,DS,2007.0,Role-Playing,namco bandai games,0.0,0.0,0.26,0.0,0.26
6472,mlb slugfest 2006,PS2,2006.0,Sports,midway games,0.13,0.1,0.0,0.03,0.26
6473,j stars victory vs.,PSV,2014.0,Fighting,namco bandai games,0.0,0.07,0.17,0.02,0.26
6474,rugrats: i gotta go party,GBA,2002.0,Action,thq,0.19,0.07,0.0,0.0,0.26
6475,virtua racing,GEN,1994.0,Racing,sega,0.0,0.0,0.26,0.0,0.26
6476,crash tag team racing,PSP,2005.0,Racing,vivendi games,0.16,0.06,0.0,0.04,0.26
6477,prison break: the conspiracy,PS3,2010.0,Action,deep silver,0.05,0.16,0.0,0.05,0.26
6478,bolt,PS2,2008.0,Adventure,disney interactive studios,0.09,0.02,0.0,0.16,0.26
6479,ds bungaku zenshuu,DS,2007.0,Misc,nintendo,0.0,0.0,0.26,0.0,0.26
6480,we cheer 2,Wii,2009.0,Simulation,namco bandai games,0.24,0.0,0.0,0.02,0.26
6481,nancy drew: the mystery of the clue bender society,DS,2008.0,Adventure,codemasters,0.24,0.0,0.0,0.02,0.26
6482,inazuma eleven go 3: galaxy,3DS,2013.0,Sports,level 5,0.0,0.0,0.26,0.0,0.26
6483,ford racing 3,PS2,2004.0,Racing,take-two interactive,0.13,0.1,0.0,0.03,0.26
6484,michael jackson: the experience,DS,2010.0,Misc,ubisoft,0.22,0.03,0.0,0.02,0.26
6485,phantasy star universe: ambition of the illuminus,PS2,2007.0,Role-Playing,sega,0.1,0.08,0.05,0.03,0.26
6486,project runway,Wii,2010.0,Simulation,atari,0.24,0.0,0.0,0.02,0.26
6487,jikkyou powerful pro yakyuu 2013,PS3,2013.0,Sports,konami digital entertainment,0.0,0.0,0.26,0.0,0.26
6488,the adventures of jimmy neutron boy genius vs. jimmy negatron,GBA,2002.0,Action,thq,0.19,0.07,0.0,0.0,0.26
6489,sengoku basara 2,PS2,2006.0,Action,capcom,0.0,0.0,0.26,0.0,0.26
6490,naruto: ultimate ninja heroes,PSP,2006.0,Fighting,namco bandai games,0.26,0.0,0.0,0.0,0.26
6491,inazuma eleven strikers,Wii,2011.0,Role-Playing,nintendo,0.0,0.01,0.25,0.0,0.26
6492,hey arnold! the movie,GBA,2002.0,Platform,thq,0.19,0.07,0.0,0.0,0.26
6493,final fantasy v advance,GBA,2006.0,Role-Playing,nintendo,0.0,0.0,0.26,0.01,0.26
6494,need for speed: most wanted,GBA,2005.0,Racing,electronic arts,0.19,0.07,0.0,0.0,0.26
6495,lumines: electronic symphony,PSV,2012.0,Misc,ubisoft,0.11,0.1,0.01,0.05,0.26
6496,star trek: invasion,PS,2000.0,Simulation,activision,0.15,0.1,0.0,0.02,0.26
6497,final fantasy crystal chronicles: echoes of time,Wii,2009.0,Role-Playing,square enix,0.13,0.06,0.05,0.02,0.26
6498,jonah lomu rugby challenge,PS3,2007.0,Sports,home entertainment suppliers,0.0,0.2,0.0,0.06,0.26
6499,babysitting mania,DS,2008.0,Simulation,majesco entertainment,0.24,0.0,0.0,0.02,0.26
